id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq
977383,1200186,14275,14275,14275, 60 months,20.3,380.59,E,E5,YRMC,6 years,MORTGAGE,54000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977383,  Borrower added on 10/04/11 > fixing bathroom &amp; kitchen<br/>null,home_improvement,Renovations,853xx,AZ,19.31,0,Feb-99,2,,85,10,1,11619,81.8,20,f,0,0,20599.32166,20599.32,14275,6324.32,0,0,0,Jun-14,8823.15,,Jul-15,0,,1,INDIVIDUAL,,,,0
877992,1092745,5600,5600,5600, 36 months,11.71,185.23,B,B3,Edmunds.com,6 years,MORTGAGE,45000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=877992,,debt_consolidation,CC consolidation,904xx,CA,22.29,0,Nov-96,0,,,16,0,20845,53,31,f,0,0,6661.866876,6661.87,5600,1061.87,0,0,0,Aug-14,553.76,,Sep-14,0,,1,INDIVIDUAL,,,,0
977338,1200323,29175,29175,29175, 60 months,10.65,629.26,B,B2,Georgia Pacific,n/a,OWN,55000,Verified,Oct-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977338,  Borrower added on 10/04/11 > pay  off other bill and have  1 payment.  thank u<br/>null,debt_consolidation,debt loan,716xx,AR,26.14,0,Nov-94,0,,,13,0,3958,6.5,26,f,5457.02,5457.02,32035.98,32035.98,23717.98,8318,0,0,0,Jan-16,629.26,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
977147,1200145,8000,8000,8000, 36 months,16.29,282.41,D,D1,York Solutions,1 year,RENT,120000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977147,,debt_consolidation,Debt Consolidation Loan,551xx,MN,17.63,1,Aug-88,0,17,,15,0,3085,23.7,47,f,0,0,9621.86,9621.86,8000,1621.86,0,0,0,Jun-13,1901.55,,Jan-16,0,,1,INDIVIDUAL,,,,0
977313,1200096,9600,9600,9600, 36 months,14.27,329.37,C,C2,FleetCor,1 year,RENT,25000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977313,,debt_consolidation,Pay off loan,281xx,NC,14.5,1,Aug-05,0,17,,3,0,5713,40.8,6,f,0,0,10953.03,10953.03,9600,1353.03,0,0,0,Dec-12,6675.25,,Dec-12,0,,1,INDIVIDUAL,,,,0
977294,1200075,12000,12000,12000, 60 months,22.35,333.82,F,F5,Western Digital,4 years,MORTGAGE,86729.5,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977294,  Borrower added on 10/04/11 > Need to strip off three layers of shingles (last layer 18 years) off House and Garage and put on new shingles.<br/>null,debt_consolidation,New roof for house,920xx,CA,23,0,Mar-00,0,67,76,12,1,17760,99.2,17,f,0,0,17483.22387,17483.22,12000,5483.22,0,0,0,Mar-14,8146.06,,Jan-16,0,,1,INDIVIDUAL,,,,0
974297,1196556,28000,28000,27725, 36 months,8.9,889.09,A,A5,Verizon,6 years,MORTGAGE,120000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=974297,  Borrower added on 10/04/11 > This loan is for consolidation of other higher interest loans.  This is my second time I took a loan and paid the first one off over a year early. Thank you for your consideration.<br/>null,debt_consolidation,Pay Down ,110xx,NY,4.95,0,Dec-83,0,,,6,0,34525,78.5,24,f,0,0,32004.01967,31689.71,28000,4004.02,0,0,0,Nov-14,906.66,,Oct-14,0,,1,INDIVIDUAL,,,,0
882438,1097610,7000,7000,6925, 36 months,6.03,213.05,A,A1,Valassis,4 years,MORTGAGE,41000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=882438,,credit_card,Credit Card Loan,480xx,MI,18.76,0,Feb-02,0,,,9,0,6104,13.1,18,f,0,0,7669.577437,7587.41,7000,669.58,0,0,0,Nov-14,2.64,,Nov-14,0,,1,INDIVIDUAL,,,,0
977281,1200062,12800,12800,12775, 60 months,12.69,289.22,B,B5,"Southwest Technical Solutions, Inc.",2 years,MORTGAGE,55000,Verified,Oct-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977281,,debt_consolidation,CC Payoff,891xx,NV,8.97,0,Aug-93,2,,,7,0,8036,60,18,f,2475.78,2470.87,14740.7,14712.03,10324.22,4416.48,0,0,0,Jan-16,289.22,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
977120,1200115,29000,29000,28725, 36 months,12.69,972.81,B,B5,Booz Allen Hamilton,3 years,RENT,81300,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977120,,debt_consolidation,Simplifying Finances,200xx,DC,21.77,0,Oct-04,0,,,13,0,26088,32.7,27,f,0,0,34655.47313,34326.86,29000,5655.47,0,0,0,Feb-14,8426.4,,Feb-14,0,,1,INDIVIDUAL,,,,0
977264,1200045,8400,8400,8125, 36 months,9.91,270.69,B,B1,Union Bank,7 years,RENT,37000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977264,,debt_consolidation,CreditCard Consolidation,917xx,CA,24.62,0,Oct-01,0,,,9,0,8822,63.5,15,f,0,0,9743.379562,9424.41,8400,1343.38,0,0,0,Oct-14,277.91,,Jan-16,0,,1,INDIVIDUAL,,,,0
976700,1199475,14825,14825,14750, 36 months,6.03,451.21,A,A1,GoDaddy.com,3 years,MORTGAGE,86625,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976700,  Borrower added on 10/04/11 > This loan will be used to consolidate credit card balances into one monthly payment. I have excellent credit and have been employed at my current company for over three years. Our company is very stable and growing. My living expenses are low and my monthly budget includes an ample amount to pay off my debts.<br/>,debt_consolidation,Chase consolidation,852xx,AZ,13.94,0,Oct-98,0,,,9,0,15679,43.6,23,f,0,0,16223.91847,16141.85,14825,1398.92,0,0,0,Sep-14,787.17,,Oct-14,0,,1,INDIVIDUAL,,,,0
972015,1193761,10000,10000,10000, 36 months,8.9,317.54,A,A5,bank of america,5 years,RENT,36996,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=972015,,other,personal loan,028xx,RI,18.46,0,Apr-04,2,,,4,0,4527,68.6,14,f,0,0,11430.01593,11430.02,10000,1430.02,0,0,0,Oct-14,323.4,,Jan-16,0,,1,INDIVIDUAL,,,,0
977053,1199841,12600,12600,12350, 36 months,10.65,410.43,B,B2,Marquis Software Solutions Inc,9 years,RENT,74000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977053,,credit_card,Credit Card Consolidation,752xx,TX,15.63,0,Oct-03,0,,,6,0,12666,78.2,11,f,0,0,14773.92262,14480.78,12600,2173.92,0,0,0,Oct-14,415.87,,Sep-15,0,,1,INDIVIDUAL,,,,0
875393,1089968,20000,20000,19725, 60 months,10.65,431.37,B,B2,Bank of Santa Clarita,4 years,MORTGAGE,69000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=875393,,credit_card,Debt Loan,913xx,CA,16.35,0,Mar-85,0,33,,20,0,21624,18.6,50,f,0,0,24145.13046,23813.1,20000,4145.13,0,0,0,Mar-14,12097.01,,Apr-15,0,,1,INDIVIDUAL,,,,0
977252,1200022,31400,31400,31400, 36 months,14.27,1077.3,C,C2,,10+ years,MORTGAGE,250000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977252,  Borrower added on 10/04/11 > Loan will be used to finance three new dedicated routes transporting cargo for FedEx. We have been a reliable contractor for the pass 6 years. My company grosses $1.3 Million per year; these new routes <br/>will increment our gross bottom line to well over $1.8 million per year.<br/>Our yearly profit margin is generally close to 20% of our gross.<br/>,small_business,Small Business Loan,895xx,NV,7.86,0,Nov-98,1,,34,11,2,2035,14.5,26,f,0,0,38777.00276,38777,31400,7377,0,0,0,Oct-14,1096.7,,Oct-14,0,,1,INDIVIDUAL,,,,0
977249,1200030,8000,8000,7975, 36 months,7.9,250.33,A,A4,Kaiser Group,< 1 year,RENT,34000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977249,  Borrower added on 10/04/11 > These funds will be used to purchase equipment for a small business startup.<br/>,small_business,Small Business Loan,323xx,FL,16.06,0,Aug-03,0,32,,5,0,756,2.6,8,f,0,0,8682.39,8655.26,8000,682.39,0,0,0,Mar-13,2430.61,,Apr-13,0,,1,INDIVIDUAL,,,,0
977092,1199883,30000,30000,29950, 60 months,9.91,636.09,B,B1,,n/a,MORTGAGE,65000,Source Verified,Oct-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977092,  Borrower added on 10/05/11 > paying cards off and work on home<br/> Borrower added on 10/06/11 > with this loan I will only have  a mortgage payment and this loan payment only<br/>,debt_consolidation,clean cards,140xx,NY,9.19,0,Jan-82,0,,,11,0,16366,20.5,15,f,5495.53,5486.36,32439.75,32385.69,24504.47,7935.28,0,0,0,Jan-16,636.09,Feb-16,Jan-15,0,,1,INDIVIDUAL,,,,0
977241,1104110,11000,11000,11000, 60 months,17.27,274.98,D,D3,cn cleaners,2 years,RENT,48000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977241,"  Borrower added on 09/21/11 > I am using this loan amount  for working capital,I am intending to pay off in 3 years.<br/>Borrower added on 09/21/11 > I am using this loan amount  for working capital,I am intending to pay off in 3 years.<br/>",small_business,personal loan for business,750xx,TX,11.97,0,Oct-03,0,,,5,0,7184,69.1,10,f,0,0,16245.72,16245.72,11000,5245.72,0,0,0,Oct-15,3321.66,,Jan-16,0,,1,INDIVIDUAL,,,,0
975902,1198245,12000,12000,11925, 36 months,6.03,365.23,A,A1,Foundation Capital,< 1 year,RENT,90000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=975902,,car,Green Car-less stress on me+environment,951xx,CA,5.52,0,Jan-95,0,47,,8,0,2459,44.7,15,f,0,0,13079.50394,12997.76,12000,1079.5,0,0,0,Jun-14,964.75,,Oct-15,0,,1,INDIVIDUAL,,,,0
977232,1200011,13700,13700,13700, 60 months,18.64,352.68,E,E1,,n/a,MORTGAGE,46000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977232,  Borrower added on 10/04/11 > for therapy pool in back yard<br/> Borrower added on 10/05/11 > This is a home improvement loan to add a fiberglass Viking pool in my backyard for pool therapy<br/>,home_improvement,Viking Pool Loan,954xx,CA,5.09,0,Jun-90,2,,,3,0,9919,62,5,f,0,0,20582.37578,20582.38,13700,6882.38,0,0,0,Aug-15,5067.54,,Jul-15,0,,1,INDIVIDUAL,,,,0
977063,1199852,4625,4625,4375, 60 months,9.91,98.07,B,B1,USAA,3 years,MORTGAGE,50000,Verified,Oct-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977063,"  Borrower added on 10/04/11 > My job is very stable. I have been with a top Fortune 500 company who is one of a limited few to make money in this economic downturn. I am tired to lower my overall money expenses by consolidating. I have NEVER defaulted on a loan promise.<br/> Borrower added on 10/04/11 > I work for a Fortune 500 Company, very stable job. I am using this money to lower my monthly expenses overall. I have NEVER defaulted on a loan ever!<br/>",debt_consolidation,Debt Consolidation Loan,335xx,FL,28.51,0,Jan-93,0,,,16,0,15779,30.7,46,f,848.4,802.53,5001.29,4730.97,3776.6,1224.69,0,0,0,Jan-16,98.07,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
977217,1199996,7250,7250,7250, 36 months,10.65,236.16,B,B2,US Treasury,1 year,RENT,62467,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977217,,credit_card,Credit Cards,200xx,DC,14.08,0,Sep-01,0,38,,13,0,8832,46.2,19,f,0,0,8498.310898,8498.31,7250,1248.31,0,0,0,Sep-14,475.59,,Jan-16,0,,1,INDIVIDUAL,,,,0
977211,1199990,8500,8500,8250, 36 months,12.42,284.03,B,B4,McConnaughy CPA,3 years,MORTGAGE,62400,Verified,Oct-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977211,,debt_consolidation,Debt Consolidation,439xx,OH,8.94,1,Aug-01,0,22,,5,0,3955,98.9,11,f,0,0,6761.81,6562.94,4791.09,1454.07,0,516.65,5.1665,Aug-13,284.03,,Jan-14,0,,1,INDIVIDUAL,,,,0
977057,1199846,5000,5000,5000, 36 months,8.9,158.77,A,A5,al di la trattoria,< 1 year,RENT,28800,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977057,  Borrower added on 10/04/11 > This loan is need to finance a necessary transaction that will improve and define our small business.<br/>,small_business,Small Business Loan,112xx,NY,18.54,0,Nov-00,2,,,7,0,10789,46.9,15,f,0,0,5523.41,5523.41,5000,523.41,0,0,0,Apr-13,2827.73,,Jan-16,0,,1,INDIVIDUAL,,,,0
977204,1103062,20000,20000,19975, 60 months,11.71,441.97,B,B3,,n/a,OWN,40000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977204,"  Borrower added on 09/18/11 > I am paying off a high interest credit card and a car loan.  In addition, I have some lawyer fees that need to be settled.<br/>Borrower added on 09/18/11 > I am paying off a high interest credit card and a car loan.  In addition, I have some lawyer fees that need to be settled.<br/>",debt_consolidation,Debt Consolidation,604xx,IL,18.33,0,Sep-76,0,,,7,0,2376,3.6,23,f,0,0,20195.74,20170.49,20000,195.74,0,0,0,Nov-11,20196.4,,Nov-11,0,,1,INDIVIDUAL,,,,0
970938,1192643,7200,7200,6950, 36 months,11.71,238.15,B,B3,Jerry's Sandwiches LLC,7 years,MORTGAGE,58000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=970938,"  Borrower added on 10/04/11 > Greetings to all potential investors,<br/>I plan to use the funds to consolidate some credit card debt, thereby saving money and making budgeting simpler.<br/>Thank you for the consideration.<br/>",credit_card,CC Refi,606xx,IL,7.82,0,Dec-04,0,,,10,0,13512,45.8,16,f,0,0,8570.9467,8273.31,7200,1370.95,0,0,0,Oct-14,247.74,,Dec-14,0,,1,INDIVIDUAL,,,,0
977182,1199959,21000,21000,20925, 60 months,17.27,524.96,D,D3,Richmond Strikers Soccer Club,10+ years,MORTGAGE,55000,Source Verified,Oct-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977182,,debt_consolidation,Debt Consolidation Loan,230xx,VA,19.51,0,Nov-95,2,,,14,0,17354,70.3,17,f,4866.6,4849.18,26246.77,26153.1,16133.4,10113.37,0,0,0,Dec-15,542.77,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
974970,1197062,12000,12000,12000, 36 months,7.51,373.33,A,A3,The savings bank,10+ years,MORTGAGE,82000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=974970,  Borrower added on 10/04/11 > Consolidate credit cards<br/>,debt_consolidation,Consolidation ,431xx,OH,14.36,0,Oct-96,1,,,13,0,11051,30.1,34,f,0,0,13168.14,13168.14,12000,1168.14,0,0,0,Jul-13,5712.25,,Apr-15,0,,1,INDIVIDUAL,,,,0
976952,1199927,18000,18000,17625, 60 months,18.25,459.54,D,D5,Bank of America,9 years,RENT,60000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976952,,credit_card,MyCredit,913xx,CA,23,0,Oct-99,0,,,10,0,17976,92.7,20,f,0,0,25226.95022,24701.31,18000,7226.95,0,0,0,Aug-14,8006.05,,Jan-16,0,,1,INDIVIDUAL,,,,0
976164,1198310,21250,21250,21225, 60 months,24.11,612.68,G,G5,Kingsbrook Jewish Medical Center,5 years,RENT,80000,Verified,Oct-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976164,,debt_consolidation,Debt Removal,112xx,NY,22.59,0,Oct-03,0,,,15,0,16687,98.2,24,f,0,0,10258.65,10246.67,1380.65,5524.66,30.480934,3322.86,598.1148,Dec-13,150.78,,Dec-13,0,,1,INDIVIDUAL,,,,0
976761,1199740,2200,2200,2200, 36 months,12.42,73.52,B,B4,att,10+ years,MORTGAGE,65000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976761,,vacation,Home Loan,326xx,FL,6.35,0,Aug-98,0,29,,5,0,12104,79.6,19,f,0,0,2222.88,2222.88,2200,22.88,0,0,0,Nov-11,2223.38,,Dec-11,0,,1,INDIVIDUAL,,,,0
976906,1102199,35000,35000,34975, 60 months,23.13,989.29,G,G2,ZBI,8 years,MORTGAGE,100000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976906,,debt_consolidation,bill consolidation,112xx,NY,7.82,1,Jan-95,2,2,,13,0,16676,91.6,49,f,0,0,47183.29,47149.66,35000,12183.29,0,0,0,Jun-13,28408.17,,Jun-13,0,,1,INDIVIDUAL,,,,0
976747,1199726,16000,16000,16000, 60 months,13.49,368.08,C,C1,Midwest Sports medicine,10+ years,RENT,33000,Not Verified,Oct-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976747,,debt_consolidation,Chase,600xx,IL,18.36,0,Oct-98,1,28,,6,0,4218,33.5,21,f,0,0,5149.34,5149.34,2834.38,2314.96,0,0,0,Dec-12,368.08,,Jan-16,0,,1,INDIVIDUAL,,,,0
973024,1194994,16000,16000,16000, 60 months,16.29,391.56,D,D1,Grand Rapids Public Schools,10+ years,MORTGAGE,66000,Verified,Oct-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=973024,  Borrower added on 10/06/11 > I am currently starting up my own business.  I am trying to get a loan to cover some of the start up cost for my business.  Some of this money will be used to pay for legal fees and filing fees and some of the money will be used to purchase products to sell.<br/>,small_business,Small Business Loan,495xx,MI,28.53,0,Jun-94,6,,,7,0,39632,92.4,22,f,0,0,8517.99,8517.99,3973.42,3853.18,0,691.39,6.913900004,Jun-13,391.56,,Nov-13,0,,1,INDIVIDUAL,,,,0
976878,1199640,4200,4200,4200, 36 months,14.27,144.1,C,C2,"Aeria Games & Entertainment, Inc.",2 years,RENT,36000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976878,,medical,Medical,951xx,CA,14.3,0,Jun-00,0,56,,5,0,2186,99.4,18,f,0,0,5037.06,5037.06,4200,837.06,0,0,0,Sep-13,1881.86,,Oct-13,0,,1,INDIVIDUAL,,,,0
976873,1199635,2000,2000,2000, 36 months,10.65,65.15,B,B2,,n/a,RENT,12000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976873,  Borrower added on 10/04/11 > I am interested in obtaining a loan for the purpose of starting a home business within the field of free lance writing.<br/>,small_business,Start My At Home Business,527xx,IL,14.1,0,May-93,1,42,102,9,1,2357,34.2,15,f,0,0,2344.152379,2344.15,2000,344.15,0,0,0,Oct-14,70.06,,Jan-16,0,,1,INDIVIDUAL,,,,0
976866,1199626,4000,4000,4000, 36 months,13.49,135.73,C,C1,MetroPCS,4 years,RENT,75000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976866,  Borrower added on 10/03/11 > This loan is to cover balances on lasik surgery and extensive dental surgery.<br/>,medical,Lasik/Dental,101xx,NY,13.41,0,Sep-94,1,52,,13,0,1839,68.1,30,f,0,0,4882.912722,4882.91,4000,882.91,0,0,0,Oct-14,146.08,,Jan-16,0,,1,INDIVIDUAL,,,,0
976704,1199479,10000,10000,10000, 36 months,7.51,311.11,A,A3,Internet Brands,1 year,RENT,50000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976704,,debt_consolidation,Credit Card Debt Consilidation,908xx,CA,27.36,0,Apr-83,1,,,8,0,16459,23,9,f,0,0,11027.1,11027.1,10000,1027.1,0,0,0,Sep-13,4192.02,,Oct-13,0,,1,INDIVIDUAL,,,,0
976712,1199487,14400,14400,14400, 60 months,16.77,356.1,D,D2,Ups,5 years,RENT,73000,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976712,,debt_consolidation,Ring,220xx,VA,16.54,0,Sep-06,1,,,8,0,5890,29.7,12,f,0,0,20438.12713,20438.13,14400,6038.13,0,0,0,Sep-15,170.53,,Sep-15,0,,1,INDIVIDUAL,,,,0
970232,1191477,14000,14000,13900, 60 months,18.64,360.41,E,E1,Haddonfield Friends School,1 year,RENT,39996,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=970232,,debt_consolidation,LendingClub Loan,080xx,NJ,23.64,0,May-02,1,,,12,0,16956,64.2,18,f,0,0,21150.46135,20999.39,14000,7150.46,0,0,0,Sep-15,4586.72,,Sep-15,0,,1,INDIVIDUAL,,,,0
976841,1199597,12000,12000,12000, 36 months,6.62,368.45,A,A2,Stamps.com,2 years,RENT,40800,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976841,"  Borrower added on 10/04/11 > We have several large expenses that are coming up in the next few months, in addition we are planning to pay off our car and get rid of the high interest rate on our auto loan.<br/>",major_purchase,Life,910xx,CA,9.44,0,Apr-06,0,,,6,0,6744,22.1,10,f,0,0,12314.06,12314.06,12000,314.06,0,0,0,Mar-12,10842.26,,Oct-13,0,,1,INDIVIDUAL,,,,0
976811,1199565,9600,9600,9600, 36 months,7.9,300.39,A,A4,SIERRA MADRE CONGREGATIONAL CHURCH,4 years,RENT,60000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976811,  Borrower added on 10/04/11 > Stable work history - two employers in thirty years. I always pay bills on time.<br/> Borrower added on 10/04/11 > Proceeds will be used to refinance auto loan.<br/> Borrower added on 10/04/11 > Thank you for your consideration.<br/>,other,car refinance,910xx,CA,20.56,0,Mar-89,0,,,8,0,33357,90.6,19,f,0,0,10813.13816,10813.14,9600,1213.14,0,0,0,Oct-14,305.09,,Sep-15,0,,1,INDIVIDUAL,,,,0
973622,1195649,18825,18825,18825, 36 months,7.9,589.04,A,A4," Down To Earth Distributors, Inc.",5 years,RENT,42000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=973622,  Borrower added on 10/03/11 > Loan to consolidate debt of a credit card and two student loans into one monthly payment. Thanks for considering investing in our financial health!<br/>,debt_consolidation,Consolidation Loan,974xx,OR,22.74,0,Aug-98,0,,,7,0,22121,55.4,22,f,0,0,20957.62,20957.62,18825,2132.62,0,0,0,Dec-13,239.16,,Dec-13,0,,1,INDIVIDUAL,,,,0
882784,1098034,11500,11500,11500, 36 months,6.03,350.01,A,A1,So. Kern Unified School District,10+ years,OWN,60000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=882784,  Borrower added on 10/03/11 > To pay off a loan with a higher interest rate.<br/>,other,Other Loan,935xx,CA,7.26,0,Apr-99,0,,,7,0,1923,7.2,24,f,0,0,12599.98803,12599.99,11500,1099.99,0,0,0,Nov-14,4.57,,Jan-16,0,,1,INDIVIDUAL,,,,0
973629,1195656,5500,5500,5475, 36 months,7.9,172.1,A,A4,Kingsbury Animal Hospital,1 year,RENT,25200,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=973629,,credit_card,No More CC Debt!,631xx,MO,25.48,0,Apr-01,0,70,,5,0,5845,89.9,18,f,0,0,6132.1,6104.23,5500,632.1,0,0,0,Feb-14,388.93,,Feb-14,0,,1,INDIVIDUAL,,,,0
976629,1199392,19075,19075,19075, 60 months,13.49,438.82,C,C1,San Bernardino County Superior Court,10+ years,MORTGAGE,82776,Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976629,,debt_consolidation,Enough is Enough,917xx,CA,14.08,0,Nov-90,1,47,,11,0,41170,50,48,f,0,0,23747.61,23747.61,19075,4672.61,0,0,0,Jan-14,12788.74,,Jan-16,0,,1,INDIVIDUAL,,,,0
867360,1080956,9000,9000,8900, 36 months,6.03,273.92,A,A1,Thomson Reuters,8 years,MORTGAGE,77000,Not Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=867360,"  Borrower added on 10/03/11 > Add Vinyl Siding, Soffits, &amp; Facia tor House in October 2011<br/>",home_improvement,Home Improvement Loan,553xx,MN,9.86,0,Apr-99,1,,,11,0,10526,19.7,27,f,0,0,9720.26,9612.26,9000,720.26,0,0,0,Aug-13,3970.06,,Aug-13,0,,1,INDIVIDUAL,,,,0
976782,1199531,24000,24000,23925, 60 months,14.65,566.56,C,C3,Ernst & Young,10+ years,MORTGAGE,100000,Verified,Oct-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976782,"  Borrower added on 10/03/11 > I will be using this to pay off some credit card debt that I accumulated. I ran into a rut and needed to use the credit card. I have a stable job, a decent salary and I am in a field with a growing market, even in this economy.<br/> Borrower added on 10/04/11 > I just want to add that some of my credit card &quot;debt&quot; is financed at 0%, which I will obviously keep on that card and not use the proceeds of this loan for that.<br/>",credit_card,Help me get out of debt and start over,070xx,NJ,18.85,0,Jan-99,3,,,6,0,15293,71.8,29,f,0,0,8046.03,8020.96,3512.61,3299.7,56.6058703,1177.12,11.5,Oct-12,1133.12,,Apr-15,0,,1,INDIVIDUAL,,,,0
976611,1199373,1000,1000,1000, 36 months,7.51,31.12,A,A3,Stonehenge Advisors,< 1 year,RENT,30000,Source Verified,Oct-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976611,,moving,Moving,080xx,NJ,0.6,0,Apr-77,1,,,4,0,504,18,5,f,0,0,1110.82,1110.82,1000,110.82,0,0,0,Jan-14,307.07,,Jan-14,0,,1,INDIVIDUAL,,,,0
976592,1199353,2400,2400,2400, 36 months,17.58,86.27,D,D4,gibbons & gibbons pc,10+ years,MORTGAGE,31200,Source Verified,Oct-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=976592,  Borrower added on 10/03/11 > This loan is to pay for oral surgery.<br/> Borrower added on 10/03/11 > This loan is to pay for oral surgery.<br/>,medical,medical,201xx,VA,6.31,1,Sep-94,2,23,,4,0,5112,98.3,7,f,0,0,503.88,503.88,262.02,167.48,0,74.38,0.81,Mar-12,86.27,,Aug-12,0,,1,INDIVIDUAL,,,,0
